proposition_id,fifa_match_id,stage,group_label,home_team,away_team,kickoff_at_utc,window_start_at_utc,window_end_at_utc,proposition_type,yes_represents,no_represents,condition_id,yes_token_id,no_token_id,market_structure,exchange_address,openfootball_revision,openfootball_path,openfootball_source_lines,openfootball_line_hash,condition_init_tx_hash,condition_init_log_index,question_init_tx_hash,question_init_log_index,ancillary_data_sha256,token_verification_block_number,token_verification_block_hash,manifest_sha256,manifest_version,reviewed_at_utc
wc2026-m004-draw,4,group_stage,D,USA,Paraguay,2026-06-13T01:00:00Z,2026-06-13T01:00:00Z,2026-06-13T03:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x3774cdf17e49143a4f6e10812df8b06113731493842fccc52dea045a1744ae61,21443346281887816581515410030230333606155013108124688608906518902705450285763,38710949738969937237131665710989124733085403390618497699561339405627024736550,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,139-140,34010c2f99636db613ac6b011a86308dfa55c94a4b38d44c83820ab1b363195a,0x8f2af5db66ce1e8d65b3fff8f524181e0f3f2b8a68eac30fc64ca5570b413fea,48,0x38907278a58478dc91642502beba38bc870d615a3667c3b97570deb02e7118ff,66,71d292313468c7fde9919275dbd63faafac2681b4621865e5651f81a6b9d0e69,85197003,0x9c67e0d7dec2fc7ee366e01171a055c5d2b4b6e1a6decd5af70d2a9a41e05c8d,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m004-away-win,4,group_stage,D,USA,Paraguay,2026-06-13T01:00:00Z,2026-06-13T01:00:00Z,2026-06-13T03:30:00Z,away_win,Paraguay wins in regulation,Paraguay does not win in regulation,0x86f102a31cf4b12dbcf31ae8c62c526c0b538d5b7eb1af5947d0b0378522f926,61818169216515152409825014521551448207788109103141434403938162619298245828983,102594678158116333791216414391276982990377500165768336344198363542304846610288,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,139-140,34010c2f99636db613ac6b011a86308dfa55c94a4b38d44c83820ab1b363195a,0x40d9f2c5a466c801b66170c8339c49c60e0aed158e90a0c651aaee9ce50772e3,87,0xbcc5f465c581deb2e8ed730481cef786f696fe376238bc5e45b6939dad31549a,85,d672dc03a2e31668a889a1846ec4058059370fd60696169f6ebf8bd8d4a73752,85197006,0x281c7a32c976cc367ddc4486d31eb25e62997f8ab53c87d28dad976a9a6225e5,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m005-home-win,5,group_stage,C,Haiti,Scotland,2026-06-14T01:00:00Z,2026-06-14T01:00:00Z,2026-06-14T03:30:00Z,home_win,Haiti wins in regulation,Haiti does not win in regulation,0x05a303645ac39405969df3786b6e33c74ec3be9e1779adba11e619a10d1feab0,56618826743104010959172273659413209775316700999254592964223431451553591299446,99897871216702939624682109313277545902772946802354610415792159063724772149997,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,120-123,0bd92e8cf78e40529dd8c47bde8981c1a9b590a46e413353bf5ef7ba31030513,0x18af644da402d5b2261e607c28aa2e95ca6667948cfdc090dae898b91e8f4e2f,10,0x3ba67a6c99006b35fd61fdd90d5a4cd6fc89d680311e4580770de94a85f16d59,13,15c8339586cf05510948c9b408827efe07bb37844be26b2bd4c5c04b1aec6be7,85197313,0xce0de22038570162a24b0cc76122539f3448cf34cc827c8679de51655ffc83b7,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m005-draw,5,group_stage,C,Haiti,Scotland,2026-06-14T01:00:00Z,2026-06-14T01:00:00Z,2026-06-14T03:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x2b759e69e6b2f509efebfe969cd26ddf30b84242506ddb5ac1e9a8b36cac22a2,24186604708120375516053204147615433593913499983599603531568767418358336827296,29520100728755510374587904900468315544318036233829681272583322279115835280783,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,120-123,0bd92e8cf78e40529dd8c47bde8981c1a9b590a46e413353bf5ef7ba31030513,0x808657a1fd1bd436416cb7dd5ed5f1fce92e6177f58c32c42efb52184f989635,10,0xb196fa953929d81d9ecd901fd135a325ddf1845931762b57c194b2dca3321caf,8,a875299d3a4f9e29c92050cea7d8b25ce5ba028a8cb893fc3d1d09b368a0855f,85197316,0xf42987b0dfbe4ec05d32d8bba7297284780d6a60723ba9cc14a99d95a580a558,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m005-away-win,5,group_stage,C,Haiti,Scotland,2026-06-14T01:00:00Z,2026-06-14T01:00:00Z,2026-06-14T03:30:00Z,away_win,Scotland wins in regulation,Scotland does not win in regulation,0x1f2bb0bfc3c7b3c9ab678ce9e89cf68bd6daa83385c4834f669cb00c540276f2,38620007602877950561785055194486422431765048561026651240000808038396318703092,62259963392047548884702012667425760796276273922209747071444871482016835323856,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,120-123,0bd92e8cf78e40529dd8c47bde8981c1a9b590a46e413353bf5ef7ba31030513,0x60364d339490bb44e4ab4fa7d5ab2982d6e0d14faaef6d6a5db3afa020b85b6f,0,0xfbb8a1dd3f1a625b7d00bb68ba534bc72faf2acf7f20286d78775f39584c314e,9,fb7ef2ca0cb4576875a46857960c8bebc452febe88d5edb8c3b8e97abacb933d,85197320,0x9069596e1aa6bb20cc18dd7a211430893d2726a3026b2ad5415452fa12d16e66,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m006-home-win,6,group_stage,D,Australia,Turkey,2026-06-14T04:00:00Z,2026-06-14T04:00:00Z,2026-06-14T06:30:00Z,home_win,Australia wins in regulation,Australia does not win in regulation,0xaaee502e7f2378521ba15c183e2762cecab013dd42f7600f7b35e99e0882f08c,45307929350007847491024268648960623527752242214197163455465935647967776740420,6792097187144378009319832614822193614884683153236685409603202273084967762439,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,143-144,d0256a00b98c134c4d26d632734c702268c47ab22e62e7161230e40887b9734b,0x22c9eb047257cba7a65fd84406cad646fb784f15f6852c8bd21b869f4d60ef22,54,0xce24aa98345f850c448aea93805e3135582b640ae792c07d894780b9cf7a8f3d,52,bb1c69cd1c1afe4d7d3c2e2537fc031df21ae0d7ad8615086f87686a11891301,85197146,0xcd93aa67f604194323a998956368748d8d5de1520baf72dfec16d3c37b6582d6,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m006-draw,6,group_stage,D,Australia,Turkey,2026-06-14T04:00:00Z,2026-06-14T04:00:00Z,2026-06-14T06:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x12c17c04d2e404bd85a8c65c04cd7e8799a6295c7f74414feec5e867fa40cc5a,6662878441952849446233566648423545530864333832885592059537972358106179673000,31668087147847617298056126973659498188122340109846430592389678715947216467688,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,143-144,d0256a00b98c134c4d26d632734c702268c47ab22e62e7161230e40887b9734b,0x42379ed750a7a28ec1fa944be06079390593324fcc639ac7eaa3873655c24ce8,61,0x669db3cb55e895c852d38e9f5db23422409a8688a5a933616387db86086b8b37,59,472e055647590d241827e5f106769c71f09504846ebc524ab63ef71f967d9406,85197149,0x5acdde1daa3a2e906bc9df5dff569a2f27254be70857e51b42e80890b2804bc4,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m006-away-win,6,group_stage,D,Australia,Turkey,2026-06-14T04:00:00Z,2026-06-14T04:00:00Z,2026-06-14T06:30:00Z,away_win,Turkey wins in regulation,Turkey does not win in regulation,0x48880e3355f031da13b5ed1142d209396bdec61acf6c0945234ff6e5edab9ebf,75303319363351541204962251598715680468515536085970822119844634963431663113508,32181580374231980531833258220199034827857344173479780527253573416724110321095,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,143-144,d0256a00b98c134c4d26d632734c702268c47ab22e62e7161230e40887b9734b,0x80860b1a8412ad4510714810d957437e82dc12d59ea0a431d8f004aa4a4312f9,118,0xafb12510467eb499c82670ed33b6756a1a5c6f776fa2096de0446541d21e6271,88,ea9c51cbd1569684609b20dcd459c95f399c0ba8c23d77ab672b67807934dd00,85197153,0x806af77d3de222ac038f541edfb43137b41d2a6cfd653fe3f1836189a03d4832,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m007-home-win,7,group_stage,C,Brazil,Morocco,2026-06-13T22:00:00Z,2026-06-13T22:00:00Z,2026-06-14T00:30:00Z,home_win,Brazil wins in regulation,Brazil does not win in regulation,0xa75053ffa630e41fdc08a0885fe0614716ecb13061ac460914bfe498038d5364,105492577477219588134242978490999229511934661984574714868659540712157271273221,88916950262519281845660462730559106233406659432376255449417860415942088252775,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,120-121,e1bfc951b2a12c6be2e5d056a31778a00d77dcbe391445707dd61a878748fcfb,0xb8fb53e34950d692ec7973af133f0db30fd79cde1f0bdf45250d97cda45d5ff8,343,0x0a71ca5af036212a5368402c49ededc1b0e22954f41a460cae608ef636f831c8,341,14d0d5a5ded4dfdd5d910f363b23872802d08ef430ec51a6f02d6bf9c4fb8973,85197022,0xc35e14947648028dbc7698bc4a50c107d367c83fa8e125f9f23c4657bfaa6508,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m007-draw,7,group_stage,C,Brazil,Morocco,2026-06-13T22:00:00Z,2026-06-13T22:00:00Z,2026-06-14T00:30:00Z,draw,match draws in regulation,match does not draw in regulation,0xb20f96ba6ccf4555d4e3adcc97a561512ef27af67183b52d32283066d4a81853,28514355574680631350512719849093140985552525989838015190207068633860196282876,85466307209320800174817079257253074205123540512593368413416836960498470689286,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,120-121,e1bfc951b2a12c6be2e5d056a31778a00d77dcbe391445707dd61a878748fcfb,0xa6b50e1e27a508ba552caf556b88652592bc0c0e880ac46061e2973f6f28b39a,309,0x2951a6738bd917b7336c8928663f408a18f61ec2e0d322b182c8c799ac170b97,230,59ed00ab922c9a174b49dbd0e9d55f4df2730a97a2c842907b30cfb4219ba977,85197026,0x4f7dfcc37dba026c14bd9b0c576e91025d2597933eba3a80a0f5a2d0ca44d129,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m007-away-win,7,group_stage,C,Brazil,Morocco,2026-06-13T22:00:00Z,2026-06-13T22:00:00Z,2026-06-14T00:30:00Z,away_win,Morocco wins in regulation,Morocco does not win in regulation,0xa4781f5d97b6fe28ca7a69353b89e3401a9483a4c7bfc2f493c6cca138bd9c82,75153795433255397954364392370254909445351765396945509274877503457182682318715,14980395101219686311790400155305195450177495279506125856410695201352924550366,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,120-121,e1bfc951b2a12c6be2e5d056a31778a00d77dcbe391445707dd61a878748fcfb,0x20a6542185beb5b89847dfeec399e6ff65eb42d173c3dbdddb65fdae2171d794,104,0x250294b010515a3f3728ff0a8b51c7dfe7a48c9b2151d0ef3c853ad55574d81d,158,3c140136f1576abaac07b2849211c2ebf8a16b79d2b1b1738bb0d0803fd980a9,85197030,0x8bddad7c08959d4c41b28c0b7b18471922926cca73c1c250e5e2a6804b43d68d,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m008-home-win,8,group_stage,B,Qatar,Switzerland,2026-06-13T19:00:00Z,2026-06-13T19:00:00Z,2026-06-13T21:30:00Z,home_win,Qatar wins in regulation,Qatar does not win in regulation,0x415cb64cfa04f2cde4ec39c5a81050cc9fb539b9b6972e72cce16b46e0e33a5b,87801481723150143095656392688212600042782229576502495783917440071310994656016,49375917131965274406866065737029971062941837034680941235142252906437568814594,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,100-101,36ce2180d0ef6567ffb783e0ab7225e0cd10fb348dbfde9a232cf2c1642ffcb6,0x40b110a3156b38bc537d08b5fb2d1539f6ba04aed27e169e2d6f9b0800dac882,122,0xad08dcd356fdde4e7d247e2051f6042ea55de9557768eed8223ce1661c8b617a,120,12cc41b294f9a90a315e7ed4d86261ce6db19a391a7dd971d76d3e4a52a40724,85197124,0xe58089c7d9d970f6ede2116acb792d8ab0520f860ccb73efdc7abd4f5bca04c8,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m008-draw,8,group_stage,B,Qatar,Switzerland,2026-06-13T19:00:00Z,2026-06-13T19:00:00Z,2026-06-13T21:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x639c60e4a74ea30a30b637625813d3fabed195d88072a488f8b7ac6441b930ae,84958042326881081629130565587739718054426374664464529827722909775907948361787,39034773495563150683363946355681847268695227705651837919345219817417317814519,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,100-101,36ce2180d0ef6567ffb783e0ab7225e0cd10fb348dbfde9a232cf2c1642ffcb6,0x8e48998350c1352e6c1a02b13d5feb75ba541e0c93c7cbd2d2aee8f9226721b1,171,0x12d0676f76bbfb08eedefc5488aa3e77d2e5b55bbdd6744312da41e61de41367,140,fe405858a135f6371c25478c8a1d60ce1871685a76731d39105de223857c46e1,85197128,0xe56e11f514a2064fa17073e404a329532b9c9e2e8dcdfbbb0373000032847284,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m008-away-win,8,group_stage,B,Qatar,Switzerland,2026-06-13T19:00:00Z,2026-06-13T19:00:00Z,2026-06-13T21:30:00Z,away_win,Switzerland wins in regulation,Switzerland does not win in regulation,0x6b864f35765706986a861d22fcc207872062186ddcb5fbc20275e991b20ff6ab,66066640081366099233010777058886646300763486736056057848435195209438713673265,51815606090138194482591057497965776475321325301549386995511672990088563149876,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,100-101,36ce2180d0ef6567ffb783e0ab7225e0cd10fb348dbfde9a232cf2c1642ffcb6,0x44b6e273702e77548957c9ca3b857a6c6807e98fd3584cd21c29d00fa9ac0eb1,238,0xf14c5f27e9a03fb7b1e110b2d5f32d23e2b864202cdeb3fdb6badf97ca3952eb,233,f590b93415ae97931aa0f7a16d0e9f402769b103b54481ae8ca9b41ec105a951,85197131,0x9b3135b399ed84251284929e5b5fbd4208f7f5cca875162701be6b281fe8fa99,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m009-home-win,9,group_stage,E,Ivory Coast,Ecuador,2026-06-14T23:00:00Z,2026-06-14T23:00:00Z,2026-06-15T01:30:00Z,home_win,Ivory Coast wins in regulation,Ivory Coast does not win in regulation,0x8f92746709a4fc82f4d454e162046ac3590e3a5a7564540806a6c5f8a87e6738,97954339861337592198517897825570585108397895633529524888621528267394350049120,19037844052958714727325864739223292423815145741453288720534053189163527332464,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,159-164,501698ce918a5bf6a9590f428424317ee79068f2d8971a2b5a59ce7c4f5a0947,0xa4db5e9e6be456de09a9a2842c034f014d22f3b63651678b811c24473650c3b4,155,0x99f86446c77370090165e23e4c443e3f4e57aacf4008f423c665a6da88f412c3,153,b5bb97f7189c0377f5811233af2e5dba9bf4bcb8d501b062987e80aa5b1339e2,85197280,0x1754c7fa6fde4d0761419cec3ddaeb07e332f1863007a4aa7dc48a4b074f55da,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m009-draw,9,group_stage,E,Ivory Coast,Ecuador,2026-06-14T23:00:00Z,2026-06-14T23:00:00Z,2026-06-15T01:30:00Z,draw,match draws in regulation,match does not draw in regulation,0xa6c938b3402538af5faa626dc882bd7995db132df1c4ea669db7841df3557678,51076507708274140524034686501213174543010993864036676754773732528820025061669,37244886767833978952923042042365013102787214958058129668555905337687626261436,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,159-164,501698ce918a5bf6a9590f428424317ee79068f2d8971a2b5a59ce7c4f5a0947,0x64acf25fef82d4e73f0231a531ece174b551d95c235710a3d3631f03b9b4f0a6,137,0x199c8c71099b03ffd0cbec253ad86f16c796fcce3c3653dfff4d81db6002a3c9,135,935f22adaf4d097316ba99fecfac60a0b34cd159ae557d7d1a3285ba1f443f6b,85197283,0xa95f0db5326ffd73ae87ee8f9cd2c3c4556fea4260edca970b983a7ba194bb2b,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m009-away-win,9,group_stage,E,Ivory Coast,Ecuador,2026-06-14T23:00:00Z,2026-06-14T23:00:00Z,2026-06-15T01:30:00Z,away_win,Ecuador wins in regulation,Ecuador does not win in regulation,0x3150ba668d15e1c248c71bcff71c67f1adf87063db7047f27f15ebbc9a1a6a0d,28508563298912772074214719307109307518904085025750423135797235005006783326548,12239249230073108593853265047016452397635046603059734423159328031418185142103,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,159-164,501698ce918a5bf6a9590f428424317ee79068f2d8971a2b5a59ce7c4f5a0947,0xb4ab816d49a10e8d8befb0377e7770ca23af15dd073b3d8c8647d17c1c312a4e,84,0x7d11f663965843c770a120340bb1122707ec6792fc6fb0ad89ae2187d3b2bfea,101,3222003ff1f56cb40f4558462febb7f355970e551772d6847ca84b74c15ed37f,85197287,0x827a9fb5039a543ba115a3eefba6384b93357d5caa7a4b44d87f474719ad8d1b,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m010-home-win,10,group_stage,E,Germany,Curaçao,2026-06-14T17:00:00Z,2026-06-14T17:00:00Z,2026-06-14T19:30:00Z,home_win,Germany wins in regulation,Germany does not win in regulation,0x00cf3efc18a950cf442049aa0770903f0ab8606212499e0e4196bf74c102c456,80258038883060787104700033663206548991173635281684057844048254140005841868705,29189296422134583759398297483659751799287593435275653082437251361732163196488,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,159-160,69d1ca85d1ff5bfc0249d17b40ffe1fbe8a792ed8a9c80d1f95cc0184b430179,0x35dc45f54577652ae1d63f4a7ecafb6ffa7943edac5db7dba1c2b0480aa38ebc,112,0xe381d91a3a755742526afc97dab34712ed68e31023288e9e99b0f31737cdc962,162,c0d161f2ea356153395e347fe52ae6167a42fd48147395976da7ec5dcf45900d,85197723,0x018e80d9b954fa37cc04913a0cf44ea3e83c7182f7cffd846117d9bc1ca451fe,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m010-draw,10,group_stage,E,Germany,Curaçao,2026-06-14T17:00:00Z,2026-06-14T17:00:00Z,2026-06-14T19:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x18f73aca12019d3fc2a03e7af28f6ebcec12634413819605d7cfa3db20073f26,43065699114218738643061430368238869232700747238329067809024727726995177258597,70361345364071436882740201217779608050753190101468453278134436864619706671216,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,159-160,69d1ca85d1ff5bfc0249d17b40ffe1fbe8a792ed8a9c80d1f95cc0184b430179,0x77134ace9390df8a6b4fa72d5a0edbe5f6ca2b7dd68cdfe0e68679b00d076e4f,20,0x43649e04eae991d124737c41644ea4a664ff0acdcbd6fb97a639bf2005e30160,18,ea505ed3b0ab4615f86be0b40e588c6e8eda5fda0b0eb42e8a092d50a4766605,85197726,0xac7960ebff7d98c1895bc24f37815dbee1bd8f479dda15b062aeb2a455f5bc21,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m010-away-win,10,group_stage,E,Germany,Curaçao,2026-06-14T17:00:00Z,2026-06-14T17:00:00Z,2026-06-14T19:30:00Z,away_win,Curaçao wins in regulation,Curaçao does not win in regulation,0x0fe5bb2f2da60b0bcb4855dc0cc3101dd1028f6639479bdeefecacb0102869a8,84520506461080918199836241264297202134105253634264892405638380867421157597093,23629742762044805884663386782361296528843864508469070874981829600983199849833,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,159-160,69d1ca85d1ff5bfc0249d17b40ffe1fbe8a792ed8a9c80d1f95cc0184b430179,0x05ceda68dee91dc5413769218bc2fe3e5b85ddbacf9f446c438ba5aecf06a682,91,0x15d4d3dc5c118bcfd80ec26756ffae1fe1e3456e4959cc172203fc907cef4d1d,13,c6c1320f3973f7c645c8ad547b59a4e4aa58d4e4692d92aa87d61bfa2e387870,85197730,0xa9129d725fea16fb5dcf8b8e84ac53d9d3b60e4daeb52de947f6db8d71e99d34,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m011-home-win,11,group_stage,F,Netherlands,Japan,2026-06-14T20:00:00Z,2026-06-14T20:00:00Z,2026-06-14T22:30:00Z,home_win,Netherlands wins in regulation,Netherlands does not win in regulation,0x2153377bdb8920a0d3227e9a2a68ddb9a001025918b695fe55f66677836e62c6,46118045327286643463479614908512136607324773588723756546332480247027286666715,58680494540567986554973760247699586087212679456777801334824886516734188170698,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,179-180,6145d75ee6731c1d35d4748e10555921e7a8222b0df3b79991f2af2ff09d3de1,0x3b340a643f5b0263e51ae1c6ea10fa966a126d172bd99a1996fcd99e79b7b2b3,61,0x40efc6630f6b5f7b2d9527b4b7edcbdcefa41302e7ec34af3f75dc791b22b42b,59,1956181f8c316654c0ff80e787eef895d104f53ccc315989acb82b27be4d0a17,85197582,0x062630839ed13790499e5640648275db246d3f8890ce0abd0de626d884e0e690,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m011-draw,11,group_stage,F,Netherlands,Japan,2026-06-14T20:00:00Z,2026-06-14T20:00:00Z,2026-06-14T22:30:00Z,draw,match draws in regulation,match does not draw in regulation,0x6bb8b2483eccb8fcae84cd42fd7d8e5e394689e0a06f95b189a77b4819cf0173,45105978043736940399020460688923720821814878879331783138334562105702459648812,108663359036915259457481850734069152588393396741514563513420806169156614708823,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,179-180,6145d75ee6731c1d35d4748e10555921e7a8222b0df3b79991f2af2ff09d3de1,0x30fc41e07765535476155ddf23be4632cf9f5acf77f8d673f190391ae15da3f8,25,0xda7445ef0728a74f2c38665b5ddfb5c7dccfa78e609fbaba5c7b7099f00a45e3,39,1d6773b94877c70abf08d32ec20c3bf7142f55c28d5a6fbd45956f71040aef1b,85197586,0x2551b7d0e3366289ecea91dc81eb5f31d51106ed572591bc02d4ec47d179c91f,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m011-away-win,11,group_stage,F,Netherlands,Japan,2026-06-14T20:00:00Z,2026-06-14T20:00:00Z,2026-06-14T22:30:00Z,away_win,Japan wins in regulation,Japan does not win in regulation,0x51fc7cfdaee135d6d0bed053e5fcd3652954414d9b9f4eef5dce2e9ea717f161,51849195089345361433940393336005306019563641384117823557920274041538875387918,58619143277031380521855761872460397706157743936252018743963545569949149491753,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,179-180,6145d75ee6731c1d35d4748e10555921e7a8222b0df3b79991f2af2ff09d3de1,0xaed380d143d57234624ff22a2d9a3bd5d10b31e234f6506e00412ba64426659e,213,0xe422d28e62bfa6f436c5d1b66ac8c906dd372cb2f9b16a62e7ddc480c0498af5,211,1ce85ddc721e313f49a9cb50fd7cd2d31986d59925b4fa81155f6daee945a683,85197589,0x4ce91bcc24666cdd7a1de33340c340b75f1b543bedd2169f6f2e8c1088eadec5,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
wc2026-m012-home-win,12,group_stage,F,Sweden,Tunisia,2026-06-15T02:00:00Z,2026-06-15T02:00:00Z,2026-06-15T04:30:00Z,home_win,Sweden wins in regulation,Sweden does not win in regulation,0xc6f7e4a015ec643eb49c749da19553a2257add76278a252805a12dfa85103269,77891685052397355147816140430897431230743681776824155461036740561521945442239,31592197994500792001368953832073406117278603104663793701336310810771394464007,neg_risk,0xe2222d279d744050d28e00520010520000310F59,bd46a148289f9930da66c140d4d7d2325e95d387,2026--usa/cup.txt,179-183,d47afaa7465e12d1c57cbd51fdcf5222ad8658e9805b1475153565be480506a6,0xc23dc6a38a0d1e1d6ad39678973b46b7ab358e4cf2762aa60155a848040aadbd,119,0xe1ca8dd40037bdfa3628c3d59e694faec25b73ab4a5d38d577a74f5d9aa3418e,111,5715a16f708f81cdd35afd78e497811c72de61afdd0d10d662cfabcddf3905fb,85197011,0xe7d2841ca46fc96ee57fadee8c980f19824fcf89ed50e20e21085b1d0e2e72fd,4cad46ebe278b0e3beb2f6b9aa4046223285f0a9b976d5390b98c4096de3bdac,1.0.0,2026-07-22T11:02:00Z
